names	logFC	AveExpr	t	P.Value	adj.P.Val	B
C1orf123	-0.4777111545894	8.37030274725275	-6.4653086867244	4.89034312314404e-09	2.7823142297133e-08	9.85060781649464
FRAT1	-0.8811957777778	6.19271615384615	-6.46512590646086	4.89439770343473e-09	2.78394761752805e-08	9.84979210776837
DLK2	0.938481077294663	5.21057747252747	6.46495146679627	4.89827036551593e-09	2.78547676491622e-08	9.84901362926441
HEBP2	0.365100388888864	7.62212835164835	6.4625552337329	4.95177580373304e-09	2.81522279197005e-08	9.83832065394949
MBNL1-AS1	-0.751527309178763	5.7464582967033	-6.46125238825441	4.98110910372133e-09	2.83121522763474e-08	9.83250743713133
CTB-167B5.2	-1.104870589372	4.7391310989011	-6.46040324912191	5.00031970835349e-09	2.84144768157705e-08	9.82871886338741
SPDYE1 /// SPDYE2 /// SPDYE2B /// SPDYE5 /// SPDYE6	-0.351196362318857	4.20419483516484	-6.45848894718973	5.04389728985018e-09	2.86551846032068e-08	9.82017856610065
TSPAN8	-2.11814397101451	8.11575252747253	-6.45837244532017	5.04656145145243e-09	2.86633966042408e-08	9.8196588451811
CDKL1	-0.256024309178756	3.81917934065934	-6.45781805385383	5.05925833604079e-09	2.87285746170158e-08	9.81718572343784
IL15	-0.895219857487942	5.80289472527472	-6.45752946539488	5.06588019333447e-09	2.87592329585389e-08	9.81589837108339
EEFSEC	0.377028821256011	7.34655021978022	6.45574972803296	5.10690726155064e-09	2.89851493223144e-08	9.80795968463291
PTPRH	0.627574057970993	4.51428857142857	6.4553929526687	5.11517120161823e-09	2.90250486518844e-08	9.80636835192719
IGHG1 /// LOC101930405	0.848552082125586	5.41446263736264	6.45514619337882	5.12089458718745e-09	2.90505163267363e-08	9.80526774529693
CLC	-1.80434992270533	6.22576747252747	-6.45428780737076	5.14085353308944e-09	2.91567096933358e-08	9.80143925567634
CHMP2B	-0.567946599033846	8.55646967032967	-6.45336230021353	5.16245933242619e-09	2.92721898502083e-08	9.7973116101619
DTX2 /// LOC102725292	0.638974086956497	6.16129989010989	6.45267523759765	5.17855672453716e-09	2.93563880841441e-08	9.79424753917129
LMBRD2	0.548602019323659	3.82928241758242	6.45221594236184	5.18934535304881e-09	2.94104584828212e-08	9.79219930245667
CPEB3	-0.364524357487935	4.16290038461538	-6.45166880135673	5.20222644363195e-09	2.94763589386229e-08	9.78975938624322
LYPD6	0.433034009661825	3.88871186813187	6.44875275602151	5.27141261199928e-09	2.98611812702849e-08	9.7767568916181
BRMS1	0.403218294685959	8.10572307692308	6.44718843985109	5.30890170991033e-09	3.00663058553072e-08	9.76978258624253
COA4	0.467996937198034	8.53774076923077	6.44705576621788	5.31209335475835e-09	3.00771390717179e-08	9.7691911065689
RXRG	-0.407742130434797	4.09201659340659	-6.44293107381204	5.41227025608617e-09	3.06369666481701e-08	9.75080484327333
ANTXR1	0.688341132850227	5.00660554945055	6.44149649798684	5.44754788792904e-09	3.08292411751903e-08	9.74441109176149
FAM174A	-0.656615772946886	8.65515989010989	-6.44144226759261	5.44888591638853e-09	3.08293954182002e-08	9.74416940306836
VSNL1	2.10642078502413	6.08610802197802	6.44137632825819	5.45051327765358e-09	3.08311862170303e-08	9.74387553214111
ZNF704	-0.325536190821269	4.12350302197802	-6.4398413253201	5.48853272682698e-09	3.10387808932365e-08	9.737034822072
KIAA1407	-0.595627120772963	5.26290131868132	-6.43930425257344	5.50189693524155e-09	3.11068788261734e-08	9.7346415114167
POU6F1	-0.257885214975864	4.77027532967033	-6.43823106388378	5.52869798251577e-09	3.12493083367696e-08	9.72985937655317
TBC1D5	-0.510835270531427	7.89319802197802	-6.43818921074945	5.52974580347088e-09	3.12493083367696e-08	9.72967288476646
PTPN4	-0.247417746376822	3.96183302197802	-6.43794609041318	5.53583636577901e-09	3.12762121842715e-08	9.72858958305602
LSM2	0.582001753623162	7.34508802197802	6.43715644990668	5.55566393760672e-09	3.13806954400841e-08	9.72507118819414
TNIP1	-0.367709792270555	7.18350016483516	-6.43440020797955	5.625423892457e-09	3.17670996279925e-08	9.71279148431549
HIST1H1C	1.1475001400966	7.91487857142857	6.43433860163079	5.62699299030254e-09	3.17683329649342e-08	9.71251703600372
PHTF2	0.642754362318824	5.15282813186813	6.43390427562431	5.63806744589875e-09	3.18232172612284e-08	9.71058219767059
IRAK3	-0.823087932367164	5.25459846153846	-6.43044277571251	5.72710242765451e-09	3.23180060216972e-08	9.69516362824652
SIRT1	-0.707473415458963	7.32887318681319	-6.42813199347987	5.78731138916209e-09	3.26499313679761e-08	9.68487242968218
PCYOX1	-0.760522980676347	9.03451692307692	-6.42731964002741	5.80862609810625e-09	3.27623227403978e-08	9.68125489648161
RPS27	-0.370159212560417	8.99822532967033	-6.42527739007232	5.86255447538948e-09	3.30585665934214e-08	9.67216120309237
PLAC8	-1.76590576328505	9.01273945054945	-6.42369886092198	5.90457652034022e-09	3.32875454837972e-08	9.66513309851572
VPS13C	-0.717363741545912	4.71843368131868	-6.42282480768948	5.92797263421907e-09	3.34114345451312e-08	9.66124181886677
IST1	-0.268424997584566	6.73344252747253	-6.4219847253003	5.95054579239963e-09	3.3530626985443e-08	9.65750196418614
RPF2	0.643200512077263	8.77371076923077	6.42106261475798	5.97542088388566e-09	3.36627303446684e-08	9.65339715000407
LPAR5	0.742984417874382	5.11812131868132	6.42050393951977	5.99054182424575e-09	3.37398332629933e-08	9.6509102909906
ASPHD2	0.92371409661834	5.16931895604396	6.42040052834544	5.99334486632794e-09	3.37475392042215e-08	9.65044998056031
QDPR	-0.364951729468622	6.58584346153846	-6.41970290036226	6.01228853080584e-09	3.38461048933828e-08	9.64734472693129
TMEM171	0.295825458937185	3.78710203296703	6.41944768060867	6.01923364506094e-09	3.387709388175e-08	9.64620873464573
ARHGAP24	-0.516470410628038	4.99618093406593	-6.41791832592434	6.06101733474327e-09	3.41040975390339e-08	9.63940187704293
TRIM39 /// TRIM39-RPP21	-0.606699985507269	6.96888582417582	-6.41606566643228	6.11201824448826e-09	3.43828436044879e-08	9.63115686863132
SLC4A4	-0.676320536231896	4.50861835164835	-6.41516511269463	6.13696210516435e-09	3.45149088267493e-08	9.62714939992817
FKBPL	0.640801903381627	5.24371428571429	6.41505643100266	6.13997920580351e-09	3.45236220225911e-08	9.62666578013777
RHOD	0.593746623188379	7.41008598901099	6.41458214451904	6.15316299033852e-09	3.4589482201903e-08	9.62455530127333
NUDT12	-0.402032888888902	4.05304247252747	-6.41428848500272	6.16133989212127e-09	3.46271718668321e-08	9.6232486052494
TMEM106C	0.478067932367127	6.60685082417582	6.41423384041846	6.16286264655508e-09	3.46274556729516e-08	9.62300545585879
DNAJC18	-0.445223536231897	4.86072461538462	-6.4122732669146	6.2177437970468e-09	3.49274741119037e-08	9.6142821009826
FZD3	0.754052963768098	4.5358482967033	6.41185769098505	6.22943866394516e-09	3.49848131270273e-08	9.61243317067393
HSPE1	0.559167439613494	9.98460384615385	6.41000647981872	6.2817989318109e-09	3.52704490036267e-08	9.60419753292926
ARMC2-AS1 /// ATP5J2	0.485904299516868	11.1033241758242	6.40960268957542	6.29327752887366e-09	3.532646479215e-08	9.60240127644417
DYNLL2	0.588396478260846	6.58335318681319	6.40944356902483	6.29780656140488e-09	3.53434527139687e-08	9.60169344211394
LOC101928837	0.405647067632832	4.23009725274725	6.40840580539926	6.32742344547914e-09	3.55011926139478e-08	9.59707720056178
ZNF213	0.384522492753596	6.75711934065934	6.4068223303387	6.37287994568314e-09	3.57477072078387e-08	9.59003403566846
CDC27	0.510428195652148	7.10980664835165	6.40588550219661	6.3999250916533e-09	3.58908531606308e-08	9.58586741108397
SCGB1A1	-3.90761949758456	8.0141467032967	-6.40362452798155	6.46566495331185e-09	3.62508795475315e-08	9.57581247802545
HIF1A	0.587525748792228	11.7263065934066	6.4027899565956	6.49009913941006e-09	3.63792020397818e-08	9.57210133686398
GDA	0.944194615942015	3.96192785714286	6.40135458371936	6.53233694581867e-09	3.66072349215285e-08	9.56571900084718
SLC37A3	0.509553719806743	7.78577549450549	6.39704054803876	6.6609254838835e-09	3.73189536400524e-08	9.54654004354185
KRT13	3.38930704830915	5.56432186813187	6.39636420068907	6.68131096472721e-09	3.74242519386482e-08	9.54353364165433
ITGAM	-1.23821600966186	7.54881505494506	-6.39570995284327	6.70108902047061e-09	3.75260985146354e-08	9.540625587705
MAN1A2	0.383164830917857	4.67709049450549	6.39452701603735	6.73699645907383e-09	3.7718199647088e-08	9.53536785985223
YARS2	0.567054396135241	6.18889065934066	6.39350459059768	6.76818481496178e-09	3.7876030531356e-08	9.53082384374919
MIR4800 /// MXD4	-0.570285449275381	7.12152450549451	-6.39349729064806	6.76840800694258e-09	3.7876030531356e-08	9.53079140120994
MSLN	-2.07755551207731	6.66391065934066	-6.39283215106491	6.7887748422159e-09	3.7980966767107e-08	9.52783543733751
CCL4	-1.39221605797105	8.8931610989011	-6.39260635167498	6.79570266955447e-09	3.80106841350586e-08	9.52683198295881
CASK	0.769885362318821	5.84053615384615	6.39248325577276	6.79948235872111e-09	3.80227829474847e-08	9.52628494939266
DANCR	1.16410190821253	9.04794934065934	6.3916333029529	6.8256371220857e-09	3.8159967937118e-08	9.52250789987646
CERS2	-0.455352299516933	10.0853476923077	-6.39124910012654	6.8374924242709e-09	3.82171629797651e-08	9.52080062861192
B3GNT7	-0.635697739130455	5.10349428571429	-6.39086312670959	6.84942285158312e-09	3.82747506460525e-08	9.51908552858091
SPRTN	0.530771690821231	4.8298143956044	6.3896065184747	6.88840727449332e-09	3.84834534670031e-08	9.51350197345829
GAMT	0.534479183574854	6.64128384615385	6.38906362624073	6.9053174642806e-09	3.85687643694799e-08	9.51108983989051
LOC100131564	-0.635846420289875	6.20455846153846	-6.38889796918277	6.91048557027222e-09	3.85884664322893e-08	9.51035382172027
AAAS	0.37545104830915	7.35410021978022	6.38859399618143	6.91997874882834e-09	3.86323048118781e-08	9.50900328141368
RSPO2	-0.677925782608708	3.56263824175824	-6.38758568529403	6.95156100873881e-09	3.87994102813329e-08	9.50452356960076
WDR13	-0.399435700483111	6.21946967032967	-6.3873670094709	6.95842913455951e-09	3.88285298327022e-08	9.50355207460962
LYSMD2	-0.64105282608698	9.16478131868132	-6.38620675107003	6.99498263113689e-09	3.90232427619402e-08	9.49839769112014
CEBPZOS	0.787537260869546	5.58931175824176	6.38599829393237	7.00157007344998e-09	3.90507299330196e-08	9.49747166952994
DNAJC22	0.745768652173897	4.36469395604396	6.38543524233445	7.01939369414291e-09	3.9140858152262e-08	9.49497050317533
ZNF138	0.293544202898539	4.06639664835165	6.38375356590359	7.07289520980042e-09	3.94298400887665e-08	9.48750072284414
ADH7	2.25581964251205	4.90724087912088	6.38248743174093	7.11344223393575e-09	3.96464837303718e-08	9.48187721860073
RP11-395B7.7	-0.840475582125625	6.55566598901099	-6.3805231395537	7.17680231485513e-09	3.99901422519291e-08	9.47315370163755
PTGIR	-0.387582130434806	6.17346236263736	-6.37879309772154	7.23306812257192e-09	4.02941170636882e-08	9.46547134781936
TRDV3	-0.518250688405809	4.09130379120879	-6.37846586223617	7.24375965583795e-09	4.03441219761564e-08	9.4640183283115
KDELR1	0.517324516908182	9.29063192307692	6.37782936531454	7.26460021839174e-09	4.04506148524085e-08	9.46119218050642
LOC101060181 /// ZNF44	-0.335908731884076	5.40074164835165	-6.37759315321331	7.27234948120458e-09	4.048417983383e-08	9.46014338843632
MAFK	-0.462584772946879	6.65138549450549	-6.37725981833944	7.28329888893053e-09	4.05355394859551e-08	9.45866339216661
MORC4	0.759645173913015	7.07691846153846	6.37714576949754	7.28704891258273e-09	4.05468158088351e-08	9.45815702568846
RARRES2	-1.15609754589374	10.1282461538462	-6.37698451118692	7.29235448035971e-09	4.05667401556434e-08	9.45744105935116
UBE2E3	0.598192202898515	10.3139715384615	6.37542730159173	7.34378512104549e-09	4.08387095979791e-08	9.45052760215048
ID1	-1.27148109661839	10.4742437362637	-6.37539918867712	7.34471690473859e-09	4.08387095979791e-08	9.45040279671174
LOC100652777 /// PLA2G10	-1.11311026086959	6.29092087912088	-6.3751538258712	7.35285425124938e-09	4.08742925997129e-08	9.44931353354588
MOSPD2	-0.455015584541085	6.61600401098901	-6.37435547080346	7.37939303782244e-09	4.10121276582192e-08	9.44576942817135
TMED2	0.960795772946822	9.65893142857143	6.37377222358744	7.3988410571755e-09	4.11104988577292e-08	9.44318034933933
TINF2	-0.430375565217419	8.71694351648352	-6.37326247222637	7.41587987275759e-09	4.11954403890549e-08	9.44091759817804
BMP2K	-0.386891089372001	4.97519379120879	-6.37219809280657	7.45158264436637e-09	4.13839961736711e-08	9.43619311380233
PPWD1	-0.25940849758456	5.31903131868132	-6.37179614994207	7.46510925958809e-09	4.14493318662682e-08	9.43440907945296
STEAP3	0.760762804347803	5.82006741758242	6.37146402190096	7.47630469640919e-09	4.15016961197886e-08	9.43293495249584
RTN4R	0.696160265700465	5.18098296703297	6.36991075116284	7.52888326871873e-09	4.17837032751922e-08	9.42604125882652
TMEM219	-0.468663181159441	7.00742967032967	-6.36909308448937	7.55670809980928e-09	4.1928231778135e-08	9.42241256551942
AK056982	-0.460739478260881	4.15631472527473	-6.36862948779704	7.57252920031976e-09	4.20061053753586e-08	9.42035526557758
AKTIP	-0.508328903381662	7.46225708791209	-6.36847293018637	7.57787940971261e-09	4.20258721330914e-08	9.41966052383501
C5orf45	-0.405833797101471	5.80061791208791	-6.36829953080425	7.58380953040001e-09	4.20488449210298e-08	9.41889105247988
GJA5	-0.879698231884073	6.22946604395604	-6.36699258595285	7.62865377765753e-09	4.22875175230981e-08	9.41309165483611
C10orf99	1.70167506521737	4.3916593956044	6.36561456528461	7.67622058642476e-09	4.25411659266518e-08	9.40697736023825
PES1	0.343692403381625	6.04889406593407	6.36502466467985	7.69667236891951e-09	4.26444603338014e-08	9.40436011869648
CHURC1-FNTB /// FNTB	0.539307429951672	5.57785516483516	6.36476408066961	7.70572392126194e-09	4.26845564361942e-08	9.40320400211264
LYST	-0.419732316425133	4.83967417582418	-6.36294796930556	7.7691004740676e-09	4.30254869672875e-08	9.39514707865651
SMARCD3	-0.50239824154591	5.75091456043956	-6.35844781734409	7.92836938415392e-09	4.38971864207392e-08	9.37518657906512
EIF5B	0.569477958937179	6.41076186813187	6.35784249819558	7.95003746506896e-09	4.40067971707277e-08	9.37250208871626
MLLT11	1.91235183574876	7.7824089010989	6.35755932463944	7.96019405966323e-09	4.40526504195951e-08	9.37124629445244
ABCB1 /// ABCB4	-1.19739402898552	4.75822923076923	-6.35500258243732	8.05247918395454e-09	4.45528841229383e-08	9.35990884060944
AES	-0.470298077294721	9.57113846153846	-6.35335597003002	8.11247214000225e-09	4.48742579334085e-08	9.35260813459166
U2AF2	0.252942227053121	5.75679346153846	6.35327541705407	8.11541832401423e-09	4.48799997603609e-08	9.35225099960022
CXorf21	-0.486026792270548	5.43142857142857	-6.35157141432443	8.17798965012114e-09	4.52154011685118e-08	9.34469663971261
ZSWIM6	-0.613849396135299	8.58069472527472	-6.3510221740123	8.19825926233891e-09	4.53168173561013e-08	9.34226185708276
ACVR1C	0.68938972705312	4.36445027472528	6.34908245492308	8.27024222969424e-09	4.57039702167313e-08	9.33366372889872
OCLN	-1.19934482608698	6.67089978021978	-6.34562842895503	8.39997035224448e-09	4.64099841871718e-08	9.31835568462759
GTF2I	0.98460077294684	6.28997472527473	6.34496608997999	8.42507556791161e-09	4.65377588908598e-08	9.31542060283777
MOCS1	-0.555054806763301	5.36275395604396	-6.34483939783849	8.42988613028247e-09	4.65533979300877e-08	9.31485919409177
DLAT	0.605123565217363	7.30776263736264	6.34392617614908	8.46464197368673e-09	4.67343613195098e-08	9.31081257799513
TLR7	-0.650381806763296	5.03021368131868	-6.34359094193866	8.47743597443704e-09	4.67940141090728e-08	9.30932716350642
SYF2	-0.244053439613548	6.09085054945055	-6.34120735993567	8.56895634895028e-09	4.72880932255538e-08	9.29876644302981
MAPKAPK3	-0.535423384057992	7.92724708791209	-6.34053652314926	8.59488945200934e-09	4.7420079735224e-08	9.29579450332619
RHCG	2.34752961352655	5.5813310989011	6.33920006545541	8.64678534536424e-09	4.76952137248985e-08	9.28987409284221
CIRH1A	0.545707809178712	8.63324807692308	6.33744729057051	8.71531670162689e-09	4.80619575198745e-08	9.28211015760995
CCL15 /// CCL15-CCL14	-0.666629135265711	3.57450285714286	-6.33542350348863	8.79511195602104e-09	4.84818881351514e-08	9.2731468023466
RIPK4	0.748583751207708	6.39460241758242	6.33541149850261	8.79558744356679e-09	4.84818881351514e-08	9.27309363555003
NPC1	-0.401629562801944	4.20615835164835	-6.33533073234991	8.79878704958538e-09	4.8488161060508e-08	9.27273594538216
ACTN2	-0.194356944444456	3.74615307692308	-6.33480122967895	8.81979215617523e-09	4.85925302209513e-08	9.27039097329319
KLHL13	1.92923366666665	5.24296835164835	6.33220555375392	8.92348010381556e-09	4.9152283850525e-08	9.25889677800034
RAB28	-0.360097425120791	6.00631428571429	-6.33188592020048	8.93633130248766e-09	4.92115458287309e-08	9.2574814998435
PGS1	-0.355524553140119	6.47344873626374	-6.33017469016079	9.0054446720946e-09	4.95805380823186e-08	9.24990496049266
ESR1	-0.249813661835762	4.06406901098901	-6.32841218819731	9.0771808074321e-09	4.99637941939628e-08	9.24210224152938
RP11-747H7.3	-0.845051031400981	4.85300379120879	-6.32725549816207	9.12456609972838e-09	5.0212867259151e-08	9.23698195162055
SNX33	-0.317082707729488	6.58736098901099	-6.32637747400755	9.16069855234694e-09	5.03999134388772e-08	9.23309546693808
NAA25	0.571777251207709	5.9051067032967	6.32519993614124	9.20937856586424e-09	5.06558895858576e-08	9.22788354351264
SFXN3	-0.934000154589396	7.65368516483516	-6.32513452354899	9.21209023482019e-09	5.06589577561306e-08	9.22759403058602
PPID	0.493142388888865	7.83928587912088	6.32493634767771	9.2203104004676e-09	5.06923096351094e-08	9.22671692098266
C2CD2L	-0.317592874396155	5.11918076923077	-6.32307334339884	9.29794130987863e-09	5.11022783931973e-08	9.21847194321166
TTC18	-0.603447294686004	3.82471626373626	-6.32304268722381	9.29922412937434e-09	5.11022783931973e-08	9.21833627803878
PYGO2	0.307872881642494	5.82073049450549	6.32199691153005	9.34308988005933e-09	5.1331341737677e-08	9.21370847784667
ARL11	-0.307796751207739	3.65313598901099	-6.3214208948229	9.36733851213391e-09	5.14525459610905e-08	9.21115959713462
MAK	-0.394640306763295	3.7785406043956	-6.32129748134274	9.37254194243315e-09	5.14691072813513e-08	9.21061350276247
RP11-173M1.8	-0.809761091787455	5.16614043956044	-6.32012176838589	9.4222564115941e-09	5.17251051606234e-08	9.20541127847175
AL833181	0.603221681159404	4.14328791208791	6.32009107766766	9.42355763661868e-09	5.17251051606234e-08	9.20527548505366
ZNF136	-0.605509169082149	6.71651021978022	-6.31873217270998	9.4813507616806e-09	5.20301843011498e-08	9.19926316351193
